date,country,marketing_channel,signups,kyc_init,kyc_complete,card_activation,first_transaction
5/21/18,BEL,friend referral,97,72,51,46,37
5/21/18,ITA,friend referral,94,77,59,43,39
5/21/18,ESP,direct,90,71,58,41,38
5/22/18,EST,affiliate,94,75,60,49,39
5/22/18,DEU,other organic,96,77,57,50,31
5/22/18,GRC,partnership,90,71,60,47,33
5/22/18,PRT,other organic,99,76,58,43,30
5/22/18,EST,app store,90,80,55,41,30
5/22/18,BEL,display,96,75,54,49,33
5/22/18,BEL,organic search,92,71,60,42,32
5/22/18,ITA,display,91,79,51,49,30
5/22/18,FRA,affiliate,97,71,60,50,40
5/22/18,ESP,affiliate,97,80,57,44,40
5/22/18,ITA,paid search,91,77,51,41,38
5/22/18,IRL,other organic,100,75,54,41,40
5/22/18,ITA,friend referral,93,71,54,45,34
5/23/18,IRL,app store,93,77,56,48,39
5/23/18,ITA,partnership,95,76,51,47,30
5/23/18,ITA,paid search,91,76,57,43,33
5/23/18,FRA,organic search,93,77,50,44,32
5/23/18,ESP,friend referral,97,75,60,42,35
5/23/18,BEL,organic search,99,71,53,49,33
5/23/18,DEU,paid search,92,75,59,45,37
5/23/18,EST,organic search,91,75,59,44,38
5/23/18,FRA,friend referral,97,75,55,48,39
5/23/18,ESP,organic search,98,74,57,49,30
5/23/18,PRT,friend referral,94,75,52,50,36
5/23/18,EST,friend referral,91,76,56,48,31
5/24/18,ESP,affiliate,94,71,53,47,40
5/24/18,GRC,friend referral,92,78,53,43,32
5/24/18,DEU,other organic,98,71,58,48,30
5/24/18,BEL,paid social,100,70,57,44,36
5/24/18,EST,other organic,96,71,52,45,34
5/24/18,BEL,friend referral,90,74,55,46,35
5/24/18,IRL,app store,90,70,57,45,36
5/24/18,IRL,friend referral,90,80,60,42,33
5/24/18,BEL,friend referral,90,77,56,44,30
5/25/18,ESP,paid social,99,73,54,41,36
5/25/18,NOR,organic search,93,77,52,48,31
5/25/18,EST,paid search,93,80,50,44,39
5/25/18,GRC,organic search,99,72,50,41,36
5/25/18,IRL,other organic,93,80,53,43,40
5/25/18,PRT,other organic,90,71,57,42,34
5/25/18,DEU,friend referral,97,75,54,40,34
5/25/18,BEL,paid search,98,73,59,47,40
5/25/18,BEL,paid social,96,73,51,50,38
5/25/18,DEU,paid search,93,75,50,47,39
5/25/18,FRA,affiliate,99,80,56,41,40
5/26/18,POL,direct,97,73,50,46,39
5/26/18,POL,friend referral,92,75,55,46,34
5/26/18,POL,other organic,91,79,58,42,38
5/26/18,EST,app store,100,76,50,45,32
5/26/18,SVK,affiliate,98,73,60,44,37
5/26/18,SVK,paid search,96,72,53,45,39
5/26/18,DEU,app store,90,77,60,44,32
5/26/18,IRL,paid search,99,75,50,42,37
5/26/18,BEL,paid search,97,76,57,43,40
5/26/18,ITA,other organic,96,73,57,41,30
5/27/18,PRT,display,91,73,53,41,40
5/27/18,PRT,organic search,97,76,52,44,36
5/27/18,ESP,app store,98,76,53,42,36
5/27/18,ESP,other organic,94,71,57,40,39
5/27/18,SVK,direct,91,73,56,47,37
5/27/18,ITA,affiliate,97,78,53,47,35
5/27/18,DEU,affiliate,98,79,59,41,36
5/27/18,GRC,app store,100,74,51,46,37
5/27/18,GRC,organic search,99,74,52,41,39
5/28/18,DEU,display,98,74,54,44,36
5/28/18,FRA,friend referral,91,76,54,46,38
5/28/18,IRL,display,100,76,57,41,35
5/28/18,ITA,paid search,97,78,51,42,37
5/28/18,PRT,other organic,99,75,58,41,34
5/28/18,ESP,organic search,95,80,52,43,33
5/28/18,BEL,app store,90,76,56,43,36
5/28/18,ITA,organic search,98,74,54,40,38
5/29/18,ITA,app store,95,76,59,40,35
5/29/18,FRA,partnership,97,75,50,44,37
5/29/18,EST,friend referral,100,70,50,47,32
5/29/18,ITA,organic search,90,71,53,42,31
5/29/18,BEL,other organic,98,74,56,41,34
5/29/18,IRL,friend referral,94,75,59,45,33
5/29/18,SVK,direct,90,79,51,41,34
5/29/18,DEU,display,92,70,52,42,34
5/29/18,PRT,direct,93,78,50,50,30
5/29/18,GRC,other organic,93,73,51,50,33
5/29/18,BEL,app store,96,76,55,49,30
5/29/18,FRA,affiliate,95,79,50,45,31
5/30/18,SVK,organic search,96,78,59,40,40
5/30/18,ESP,affiliate,98,72,57,47,40
5/30/18,IRL,organic search,100,73,59,42,38
5/30/18,SVK,direct,96,73,56,43,34
5/30/18,BEL,paid social,96,76,60,50,32
5/30/18,BEL,other organic,96,77,52,41,40
5/30/18,PRT,organic search,100,77,53,45,37
5/30/18,ITA,friend referral,95,80,52,50,33
6/1/18,EST,organic search,100,73,57,43,31
6/1/18,ITA,direct,92,79,53,42,33
6/1/18,EST,friend referral,95,79,58,43,36
6/1/18,POL,paid search,90,77,54,43,39
6/1/18,IRL,direct,93,76,50,40,37
6/1/18,EST,paid search,91,70,53,43,33
6/1/18,PRT,app store,98,73,53,45,37
6/1/18,ESP,direct,98,70,55,43,33
6/1/18,ESP,direct,92,73,50,42,32
6/1/18,ITA,other organic,95,79,60,40,33
6/1/18,EST,direct,91,80,60,48,32
6/1/18,BEL,paid search,90,75,50,46,37
6/2/18,ESP,brand influencer,96,78,60,45,36
6/2/18,NOR,paid social,94,74,55,41,34
6/2/18,EST,friend referral,99,71,57,45,35
6/2/18,GRC,app store,97,79,56,41,33
6/2/18,DEU,other organic,99,77,52,40,35
6/2/18,ESP,brand influencer,90,80,54,48,37
6/2/18,ITA,paid social,93,74,54,45,36
6/2/18,ITA,other organic,96,71,57,49,30
6/2/18,IRL,app store,98,75,53,43,34
6/2/18,IRL,app store,93,80,50,50,40
6/2/18,PRT,direct,97,70,57,40,30
6/2/18,FRA,organic search,96,76,51,44,38
6/2/18,ESP,paid search,100,70,51,49,37
6/3/18,FRA,partnership,94,72,50,42,37
6/3/18,FRA,paid search,99,78,51,45,33
6/3/18,FRA,brand influencer,95,71,56,47,36
6/3/18,GRC,paid search,97,80,60,42,33
6/3/18,EST,paid search,90,78,57,44,33
6/3/18,BEL,organic search,93,75,60,43,31
6/3/18,BEL,app store,95,78,59,45,36
6/3/18,SVK,friend referral,91,75,60,42,32
6/3/18,PRT,paid social,91,76,57,48,33
6/3/18,PRT,affiliate,98,79,54,46,38
6/3/18,IRL,other organic,90,76,56,50,32
6/4/18,FRA,paid search,94,73,51,46,39
6/4/18,GRC,paid search,92,78,54,43,37
6/4/18,ITA,app store,93,70,50,46,30
6/4/18,DEU,paid social,100,78,54,43,35
6/4/18,ITA,affiliate,93,73,53,41,33
6/4/18,ITA,paid social,96,71,52,41,33
6/4/18,IRL,app store,93,76,54,43,32
6/4/18,EST,other organic,91,79,55,46,36
6/4/18,GRC,friend referral,96,78,59,40,36
6/4/18,BEL,affiliate,90,80,56,48,34
6/4/18,PRT,affiliate,99,75,56,46,38
6/4/18,SVK,direct,97,76,60,41,33
6/4/18,SVK,direct,98,79,56,44,35
6/4/18,IRL,organic search,95,77,50,47,37
6/5/18,DEU,other organic,93,77,51,47,38
6/5/18,SVK,organic search,96,80,52,43,32
6/5/18,ESP,app store,99,70,50,50,36
6/5/18,IRL,other organic,94,77,59,42,36
6/5/18,EST,friend referral,96,76,56,42,36
6/5/18,PRT,direct,98,80,53,49,37
6/5/18,EST,app store,99,74,52,50,37
6/5/18,ITA,friend referral,90,75,50,42,40
6/5/18,DEU,organic search,98,78,60,47,31
6/5/18,SVK,app store,100,77,50,49,40
6/5/18,ESP,affiliate,93,79,51,45,36
6/5/18,FRA,affiliate,98,72,53,48,40
6/5/18,FRA,app store,95,78,54,50,35
6/6/18,IRL,paid search,100,70,55,43,39
6/6/18,POL,direct,97,74,52,41,39
6/6/18,GRC,direct,99,74,58,44,37
6/6/18,DEU,direct,91,80,56,40,38
6/6/18,ESP,organic search,92,79,57,44,34
6/6/18,DEU,app store,98,76,58,48,36
6/6/18,PRT,friend referral,90,79,58,49,31
6/6/18,ITA,other organic,94,76,53,41,31
6/6/18,ESP,friend referral,97,70,51,46,38
6/6/18,PRT,paid search,90,74,52,42,33
6/6/18,DEU,friend referral,92,72,53,50,35
6/7/18,SVK,organic search,97,75,58,47,35
6/7/18,GRC,paid social,90,77,59,48,32
6/7/18,ESP,affiliate,95,70,52,44,30
6/7/18,EST,other organic,99,70,58,41,40
6/8/18,DEU,brand influencer,91,77,52,46,40
6/8/18,PRT,partnership,95,77,54,43,33
6/8/18,ESP,paid social,95,71,51,50,30
6/8/18,SVK,paid search,97,75,60,40,34
6/8/18,ITA,organic search,95,75,57,44,33
6/8/18,SVK,paid search,99,72,53,46,40
6/8/18,PRT,friend referral,91,76,50,40,37
6/8/18,ESP,paid search,100,73,51,46,31
6/8/18,GRC,affiliate,95,78,59,48,37
6/8/18,ESP,direct,94,79,54,40,33
6/8/18,SVK,app store,93,73,53,40,33
6/8/18,ITA,app store,97,76,57,50,37
6/8/18,BEL,paid social,94,72,54,50,38
6/8/18,PRT,friend referral,94,77,53,47,38
6/9/18,PRT,friend referral,97,78,59,42,33
6/9/18,EST,app store,99,71,57,44,35
6/9/18,IRL,direct,98,75,54,43,37
6/9/18,GRC,other organic,93,78,59,46,39
6/9/18,ITA,friend referral,91,78,55,40,40
6/9/18,EST,paid social,94,73,54,46,40
6/9/18,IRL,direct,96,77,58,44,30
6/9/18,BEL,paid social,94,79,52,48,31
6/9/18,DEU,display,91,76,52,49,34
6/9/18,ITA,paid search,99,75,60,44,38
6/9/18,BEL,other organic,95,79,57,44,34
6/9/18,SVK,organic search,92,72,55,41,36
6/9/18,GRC,direct,93,79,51,44,37
6/9/18,BEL,paid social,94,77,51,45,38
6/9/18,GRC,affiliate,94,79,57,45,40
6/10/18,ESP,partnership,92,74,60,48,36
6/10/18,BEL,display,92,75,54,47,40
6/10/18,DEU,partnership,90,71,52,47,39
6/10/18,FRA,partnership,94,74,60,50,30
6/10/18,GRC,organic search,100,70,53,44,31
6/10/18,NOR,organic search,95,70,58,44,31
6/10/18,PRT,partnership,90,74,57,41,35
6/10/18,BEL,paid social,97,79,59,42,37
6/10/18,IRL,paid search,96,80,59,48,30
6/10/18,ESP,friend referral,98,72,53,48,31
6/10/18,PRT,app store,99,72,56,49,31
6/10/18,PRT,other organic,97,78,50,48,33
6/10/18,ESP,organic search,95,71,59,41,37
6/11/18,SVK,paid search,96,80,60,48,31
6/11/18,ITA,partnership,99,80,60,41,34
6/11/18,ITA,brand influencer,97,70,56,42,31
6/11/18,IRL,other organic,94,75,53,42,40
6/11/18,FRA,app store,91,72,50,49,40
6/11/18,ESP,other organic,100,79,51,48,33
6/11/18,BEL,paid social,95,80,59,41,30
6/11/18,PRT,other organic,90,79,59,48,34
6/12/18,PRT,affiliate,98,75,60,46,38
6/12/18,BEL,other organic,98,71,53,50,34
6/12/18,PRT,organic search,92,71,57,46,40
6/12/18,IRL,affiliate,97,71,50,47,31
6/12/18,ITA,other organic,96,71,59,44,35
6/12/18,SVK,direct,100,74,53,41,36
6/12/18,IRL,other organic,98,80,55,49,30
6/12/18,GRC,app store,90,73,54,44,37
6/12/18,ESP,affiliate,97,78,60,44,34
6/12/18,EST,other organic,98,73,54,43,33
6/12/18,EST,paid search,98,72,51,50,39
6/12/18,DEU,direct,97,72,54,48,39
6/12/18,BEL,direct,99,70,58,43,31
6/12/18,BEL,organic search,100,73,53,44,32
6/12/18,BEL,friend referral,97,80,53,40,30
6/13/18,ESP,paid search,92,71,54,50,30
6/13/18,DEU,organic search,97,74,58,42,32
6/13/18,DEU,friend referral,100,79,58,49,39
6/13/18,SVK,app store,91,70,52,45,34
6/13/18,SVK,paid social,91,80,50,44,40
6/13/18,ITA,other organic,90,72,55,41,40
6/13/18,ESP,other organic,99,71,52,48,32
6/13/18,EST,organic search,99,72,50,40,37
6/13/18,ESP,partnership,96,76,50,48,30
6/13/18,PRT,other organic,94,79,52,41,38
6/13/18,GRC,organic search,96,77,50,41,37
6/13/18,BEL,organic search,90,77,53,42,37
6/13/18,IRL,affiliate,96,73,53,44,38
6/13/18,SVK,other organic,92,80,59,46,35
6/14/18,FRA,affiliate,95,74,60,44,32
6/14/18,EST,partnership,91,72,52,46,39
6/14/18,GRC,app store,96,72,56,42,33
6/14/18,PRT,paid search,94,71,60,49,33
6/14/18,GRC,direct,99,76,55,47,31
6/14/18,ITA,direct,99,78,52,42,35
6/14/18,DEU,organic search,96,78,54,46,36
6/14/18,DEU,paid search,94,80,52,41,31
6/14/18,EST,paid social,93,70,54,47,38
6/14/18,EST,affiliate,96,71,58,46,32
6/14/18,BEL,paid social,96,72,56,50,34
6/14/18,DEU,display,100,71,54,45,30
6/14/18,GRC,other organic,100,73,52,40,40
6/14/18,IRL,friend referral,98,74,50,46,40
6/14/18,ITA,direct,100,74,58,44,30
6/14/18,BEL,other organic,94,80,59,47,38
6/14/18,GRC,other organic,99,79,54,48,37
6/14/18,PRT,organic search,98,74,60,43,30
6/14/18,PRT,paid social,97,72,55,41,35
6/14/18,DEU,friend referral,94,75,55,50,36
6/15/18,BEL,other organic,99,72,59,43,34
6/15/18,ESP,brand influencer,91,78,52,44,34
6/15/18,GRC,friend referral,90,79,51,40,34
6/15/18,ESP,organic search,93,78,50,50,35
6/15/18,BEL,affiliate,99,74,58,40,31
6/15/18,FRA,affiliate,93,75,54,41,33
6/15/18,ITA,app store,91,79,53,41,32
6/15/18,ITA,direct,97,71,50,48,34
6/15/18,BEL,direct,91,78,51,43,33
6/15/18,FRA,direct,94,71,51,41,34
6/15/18,IRL,paid search,94,75,54,45,38
6/15/18,PRT,other organic,95,79,59,44,38
6/15/18,BEL,direct,91,80,50,48,30
6/16/18,DEU,app store,98,80,53,43,30
6/16/18,ITA,organic search,96,78,54,44,40
6/16/18,IRL,affiliate,95,72,53,41,37
6/16/18,DEU,paid social,95,78,51,50,36
6/16/18,DEU,paid search,97,79,53,44,40
6/16/18,ESP,paid social,90,72,59,48,39
6/16/18,PRT,app store,91,70,57,42,34
6/16/18,DEU,paid social,97,71,53,48,36
6/16/18,BEL,other organic,94,77,57,41,30
6/16/18,IRL,friend referral,92,70,52,43,39
6/16/18,DEU,other organic,95,72,54,43,36
6/16/18,PRT,app store,99,76,54,49,38
6/16/18,EST,organic search,98,77,60,48,35
6/16/18,GRC,paid search,92,79,53,40,37
6/17/18,BEL,display,97,80,59,40,32
6/17/18,FRA,direct,100,77,57,45,31
6/17/18,BEL,organic search,99,70,57,40,39
6/17/18,GRC,direct,100,76,51,47,35
6/17/18,PRT,friend referral,96,70,56,45,31
6/17/18,GRC,paid search,92,77,54,50,36
6/17/18,ITA,affiliate,100,70,53,47,32
6/17/18,ESP,other organic,100,74,53,49,37
6/17/18,FRA,paid search,93,71,56,40,32
6/17/18,ITA,paid search,96,73,55,41,40
6/17/18,ESP,friend referral,95,76,57,47,32
6/17/18,EST,organic search,98,77,50,43,37
6/18/18,DEU,direct,92,72,50,47,33
6/18/18,DEU,friend referral,99,80,57,41,30
6/18/18,POL,partnership,92,76,51,49,37
6/18/18,ITA,paid social,97,74,51,43,31
6/18/18,DEU,organic search,97,78,53,43,31
6/18/18,ESP,display,95,77,52,44,31
6/18/18,PRT,paid social,95,75,60,47,30
6/18/18,IRL,app store,98,71,58,45,31
6/18/18,IRL,app store,100,74,55,43,36
6/18/18,PRT,friend referral,96,71,51,47,37
6/18/18,FRA,paid social,94,71,54,43,37
6/18/18,GRC,organic search,95,70,53,49,34
6/19/18,FRA,app store,93,71,54,40,39
6/19/18,ESP,paid search,97,76,56,48,36
6/19/18,ITA,paid social,95,76,59,47,38
6/19/18,POL,friend referral,92,80,60,43,30
6/19/18,DEU,partnership,97,77,58,47,31
6/19/18,SVK,paid social,100,80,57,43,35
6/19/18,EST,friend referral,99,80,51,44,40
6/19/18,ESP,paid social,99,71,56,46,31
6/19/18,GRC,paid search,94,76,50,44,34
6/19/18,FRA,friend referral,91,80,58,41,32
6/19/18,PRT,friend referral,94,76,60,44,40
6/19/18,DEU,paid social,100,79,51,46,39
6/19/18,FRA,friend referral,99,75,52,44,32
6/19/18,DEU,friend referral,97,80,53,43,38
6/20/18,IRL,friend referral,100,76,54,50,33
6/20/18,PRT,paid social,92,78,55,47,30
6/20/18,ITA,direct,96,76,53,50,36
6/20/18,IRL,app store,90,72,51,40,36
6/20/18,BEL,paid social,95,79,59,47,30
6/20/18,PRT,paid search,98,80,51,43,35
6/20/18,FRA,app store,100,78,58,44,37
6/20/18,EST,direct,93,74,55,45,40
6/20/18,BEL,display,100,79,56,41,36
6/20/18,BEL,other organic,98,72,53,47,34
6/20/18,EST,app store,91,80,50,48,32
6/20/18,PRT,paid search,93,74,55,40,38
6/20/18,SVK,friend referral,96,71,53,50,32
6/20/18,ITA,paid social,92,73,54,43,31
6/20/18,ITA,paid search,92,78,50,48,40
6/21/18,NOR,paid search,90,73,56,43,33
6/21/18,DEU,other organic,91,76,59,41,33
6/21/18,FRA,affiliate,94,73,59,46,32
6/21/18,PRT,affiliate,94,70,59,43,35
6/21/18,PRT,direct,93,79,55,42,40
6/21/18,IRL,app store,96,72,59,45,36
6/21/18,BEL,paid search,92,77,54,49,39
6/21/18,ITA,display,95,71,55,50,37
6/21/18,GRC,paid search,96,74,54,46,33
6/21/18,FRA,app store,95,71,56,50,37
6/21/18,ESP,paid social,90,70,55,46,31
6/22/18,IRL,organic search,92,74,52,44,30
6/22/18,EST,paid search,91,77,57,42,31
6/22/18,DEU,paid search,98,80,52,49,40
6/22/18,BEL,other organic,98,76,58,48,31
6/22/18,SVK,paid social,100,78,54,44,31
6/22/18,ITA,organic search,98,80,59,48,33
6/22/18,ITA,brand influencer,91,77,57,47,35
6/22/18,EST,friend referral,99,71,60,47,33
6/22/18,FRA,organic search,97,72,51,41,32
6/22/18,BEL,affiliate,97,79,56,47,37
6/22/18,ESP,paid search,97,74,60,50,39
6/22/18,DEU,organic search,98,76,57,47,31
6/22/18,BEL,paid social,91,72,55,48,33
6/22/18,IRL,organic search,94,79,58,45,34
6/23/18,DEU,display,95,77,52,43,30
6/23/18,ESP,other organic,94,80,58,44,32
6/23/18,PRT,display,92,74,54,49,32
6/23/18,PRT,app store,91,79,53,40,35
6/23/18,IRL,direct,90,77,50,46,33
6/23/18,SVK,direct,90,76,54,50,36
6/23/18,ESP,affiliate,92,74,50,46,32
6/23/18,BEL,organic search,92,77,50,49,36
6/23/18,ITA,direct,96,70,56,41,31
6/23/18,DEU,paid social,97,71,57,44,36
6/23/18,ITA,friend referral,100,76,59,41,35
6/23/18,ESP,paid social,95,72,53,41,40
6/23/18,ESP,direct,90,71,55,45,33
6/23/18,GRC,other organic,92,71,54,41,37
6/23/18,SVK,paid social,96,80,51,45,30
6/24/18,POL,display,96,74,55,49,30
6/24/18,SVK,direct,92,70,51,47,39
6/24/18,FRA,partnership,93,74,51,45,31
6/24/18,DEU,organic search,95,74,56,45,32
6/24/18,ESP,display,98,74,58,44,30
6/24/18,BEL,paid search,96,74,51,48,40
6/24/18,FRA,affiliate,98,72,52,42,34
6/24/18,FRA,organic search,90,72,60,47,31
6/24/18,DEU,paid social,97,71,52,44,34
6/24/18,ESP,organic search,97,76,59,43,32
6/24/18,FRA,app store,91,72,59,49,33
6/24/18,PRT,direct,94,75,57,42,35
6/24/18,IRL,paid social,92,76,52,48,30
6/24/18,IRL,paid social,95,78,53,48,33
6/25/18,BEL,direct,95,80,59,44,35
6/25/18,EST,affiliate,90,80,57,49,31
6/25/18,FRA,partnership,90,71,56,41,34
6/25/18,ITA,brand influencer,96,79,54,47,32
6/25/18,FRA,direct,91,72,57,50,36
6/25/18,DEU,other organic,95,70,55,48,40
6/25/18,ESP,friend referral,97,79,53,48,31
6/25/18,FRA,app store,92,75,56,48,31
6/25/18,DEU,app store,99,71,60,47,34
6/25/18,BEL,other organic,99,76,50,50,36
6/25/18,DEU,organic search,97,78,54,49,34
6/25/18,EST,other organic,95,74,59,43,32
6/25/18,DEU,paid social,91,78,53,48,39
6/26/18,IRL,paid social,95,78,56,49,37
6/26/18,FRA,friend referral,90,77,59,41,36
6/26/18,FRA,app store,95,80,56,45,30
6/26/18,ESP,affiliate,90,72,56,40,33
6/26/18,FRA,affiliate,93,71,56,48,39
6/26/18,SVK,other organic,99,72,59,49,31
6/26/18,ITA,other organic,96,79,57,45,30
6/26/18,PRT,paid search,96,72,57,49,31
6/26/18,FRA,paid search,98,76,58,50,34
6/26/18,DEU,other organic,95,78,58,40,39
6/26/18,EST,paid search,94,71,60,43,38
6/26/18,EST,direct,96,80,50,50,32
6/26/18,ITA,paid social,92,78,52,43,36
6/27/18,NOR,direct,93,73,52,42,32
6/27/18,BEL,direct,100,70,56,44,32
6/27/18,IRL,organic search,93,70,56,41,30
6/27/18,ESP,display,100,79,56,48,31
6/27/18,DEU,app store,100,76,52,44,39
6/27/18,DEU,direct,96,73,60,45,32
6/27/18,SVK,affiliate,96,77,50,49,32
6/27/18,FRA,paid social,96,78,51,40,32
6/27/18,SVK,organic search,90,72,58,42,31
6/27/18,ESP,friend referral,94,74,59,49,32
6/27/18,BEL,paid search,100,73,52,45,34
6/27/18,EST,friend referral,95,73,51,43,31
6/27/18,BEL,direct,96,80,55,48,34
6/28/18,FRA,friend referral,95,77,52,45,39
6/28/18,NOR,other organic,90,79,56,46,31
6/28/18,BEL,paid search,97,75,51,47,35
6/28/18,FRA,app store,96,71,58,45,36
6/28/18,FRA,affiliate,97,71,56,50,38
6/28/18,PRT,other organic,98,80,60,41,35
6/28/18,IRL,friend referral,98,76,55,44,37
6/29/18,GRC,affiliate,90,74,52,50,37
6/29/18,POL,partnership,99,77,57,49,37
6/29/18,FRA,other organic,98,70,58,50,31
6/29/18,IRL,friend referral,90,72,56,47,34
6/29/18,ITA,paid social,94,75,56,46,39
6/29/18,EST,app store,100,70,59,45,39
6/29/18,ITA,direct,90,73,50,48,33
6/29/18,FRA,direct,92,78,50,42,37
6/29/18,SVK,app store,90,72,57,42,39
6/29/18,ITA,affiliate,99,72,58,49,36
6/29/18,ESP,paid social,91,79,51,47,37
6/29/18,ITA,affiliate,98,76,57,45,32
6/30/18,IRL,direct,90,75,50,47,40
6/30/18,IRL,organic search,100,73,52,40,39
6/30/18,EST,paid social,93,78,53,42,31
6/30/18,BEL,affiliate,93,73,50,49,30
6/30/18,BEL,direct,96,72,59,45,40
6/30/18,FRA,app store,98,71,59,40,33
6/30/18,IRL,direct,91,72,54,41,33
6/30/18,ITA,direct,93,72,51,47,36
6/30/18,SVK,direct,91,72,60,48,36
6/30/18,DEU,affiliate,92,78,52,41,32
6/30/18,FRA,paid search,91,70,54,40,38
6/30/18,DEU,paid social,93,71,51,47,31
7/1/18,POL,friend referral,100,80,56,42,39
7/1/18,GRC,partnership,98,76,54,45,33
7/1/18,POL,partnership,94,80,54,49,38
7/1/18,BEL,display,94,72,59,45,33
7/1/18,GRC,app store,90,70,52,43,36
7/1/18,ESP,brand influencer,90,77,54,44,35
7/1/18,IRL,paid search,91,75,55,43,33
7/1/18,SVK,affiliate,100,78,51,48,36
7/1/18,PRT,paid social,97,71,54,44,36
7/1/18,FRA,friend referral,91,72,52,48,38
7/2/18,EST,other organic,94,77,58,46,32
7/2/18,FRA,direct,100,76,52,44,32
7/2/18,EST,paid social,96,79,51,42,36
7/2/18,FRA,app store,98,71,55,45,33
7/2/18,PRT,app store,96,72,58,50,33
7/2/18,PRT,display,97,70,57,50,32
7/2/18,ITA,paid social,95,75,57,42,33
7/2/18,BEL,display,91,79,58,42,37
7/2/18,SVK,app store,94,71,59,44,32
7/2/18,ITA,paid search,94,79,54,50,35
7/2/18,ITA,other organic,93,76,55,49,37
7/2/18,FRA,affiliate,100,73,58,45,36
7/2/18,GRC,direct,90,74,59,45,39
7/3/18,SVK,direct,93,72,56,48,34
7/3/18,DEU,app store,91,74,57,50,40
7/3/18,SVK,paid social,96,79,54,46,35
7/3/18,EST,other organic,97,80,57,40,35
7/3/18,ESP,friend referral,98,76,51,45,39
7/3/18,GRC,friend referral,94,79,55,45,32
7/3/18,ESP,paid search,91,70,50,48,35
7/3/18,BEL,affiliate,98,74,55,42,38
7/3/18,EST,other organic,98,80,54,47,32
7/3/18,EST,organic search,96,71,55,48,35
7/3/18,EST,direct,95,80,60,42,34
7/3/18,SVK,direct,99,72,60,42,39
7/3/18,BEL,paid search,95,72,59,48,35
7/4/18,SVK,paid social,99,78,50,50,39
7/4/18,IRL,other organic,90,73,57,41,32
7/4/18,ITA,display,90,78,53,48,31
7/4/18,PRT,other organic,90,74,53,42,32
7/4/18,PRT,organic search,92,78,55,45,40
7/4/18,DEU,affiliate,92,79,56,45,32
7/4/18,ITA,display,90,80,55,45,32
7/4/18,PRT,paid social,97,78,58,41,35
7/4/18,ESP,organic search,98,78,55,40,36
7/4/18,DEU,other organic,93,75,54,48,36
7/4/18,ITA,organic search,95,80,58,41,30
7/4/18,GRC,friend referral,95,76,51,50,36
7/4/18,ESP,paid search,93,78,53,45,39
7/4/18,SVK,paid search,92,76,50,46,33
7/4/18,ESP,other organic,99,70,50,46,32
7/4/18,ITA,paid search,100,74,58,43,32
7/5/18,DEU,partnership,93,78,52,46,31
7/5/18,NOR,direct,96,75,59,42,31
7/5/18,BEL,partnership,94,77,57,40,33
7/5/18,PRT,organic search,99,77,58,45,34
7/5/18,ITA,direct,91,78,52,44,35
7/5/18,SVK,organic search,94,79,53,50,35
7/5/18,ESP,app store,93,75,52,43,36
7/5/18,ESP,direct,95,73,55,48,39
7/5/18,ESP,friend referral,93,74,58,49,37
7/5/18,BEL,affiliate,93,74,56,44,34
7/5/18,FRA,direct,94,74,54,49,38
7/5/18,EST,other organic,97,78,58,43,32
7/6/18,SVK,app store,97,77,51,42,34
7/6/18,PRT,other organic,100,79,53,49,31
7/6/18,BEL,paid social,92,72,57,41,37
7/6/18,BEL,paid social,96,74,53,45,30
7/6/18,SVK,friend referral,93,72,52,48,31
7/6/18,EST,friend referral,97,76,59,47,31
