userid,country,day_exposed_to_ad,treatment,signed_up_metal,signed_up_standard
b3efbd07-e9e7-4044-807b-42dfe30cb319,Italy,2017-03-06,Metal,0,0
0190e7e5-857b-4ce0-8486-67c7cd6c4120,Italy,2017-03-03,Metal,0,0
7d0425f2-ef1e-4271-925f-9ebe2c533e00,Spain,2017-03-27,Standard,0,0
f66fc3ef-6b47-4521-9a2e-f94824149839,Spain,2017-03-26,Metal,0,0
78955995-bfa9-4fba-9339-c3dc299f706e,Spain,2017-03-24,Metal,0,0
12d72fc7-c8f1-4851-a7d7-aeba1b79da49,Spain,2017-03-21,Standard,0,0
e1073335-13ea-445d-9733-c74941f44d8c,Spain,2017-03-14,Standard,0,0
d1ab436f-a7a3-40dc-9d43-1ec880ad211e,Spain,2017-03-10,Metal,0,0
af59e89f-0b9a-4556-9f44-c7373700e415,Spain,2017-03-13,Metal,0,0
56a76fcd-acce-43be-89bc-e2edca1b2636,Italy,2017-03-28,Metal,0,0
df44c7b4-e872-4459-84e0-f1d1ba5d073b,Spain,2017-03-21,Standard,0,0
3f6ce2ba-21c2-4e4f-b376-f2befea64f82,Spain,2017-03-10,Standard,0,1
996a82db-2740-4bc3-a150-201a57512b82,Spain,2017-03-10,Standard,0,1
b8ee5328-94e6-4942-b1ab-d6b5dcabb165,Spain,2017-03-01,Metal,0,1
e7cb02ca-718a-4e05-8498-bd49e399975b,Italy,2017-03-16,Metal,0,1
b0487baf-aed2-4ce0-b60a-9b9db04ccf2e,Spain,2017-03-23,Metal,0,0
ea4318fc-1421-4c21-a294-0df189fa3da8,Italy,2017-03-27,Standard,0,0
269d0d6c-013e-4fcd-9f39-f793a7e4adb7,Italy,2017-03-23,Standard,0,0
cbdcdca0-86f3-4694-9d5a-58a97b82b9d6,Spain,2017-03-26,Standard,0,0
162eace7-b52f-4e41-aa79-7157a7f93adb,Spain,2017-03-09,Metal,0,0
3e82ef9e-adb8-4b49-85c4-5a96bf25598c,Spain,2017-03-19,Standard,0,0
17cdaaba-25fc-4b73-8a24-4a71fb566d38,Italy,2017-03-12,Standard,0,0
27092042-cf06-4600-b294-af98da7a0632,Spain,2017-03-25,Standard,0,0
e7489a39-c9bf-488a-bf46-9b600d5d65c4,Spain,2017-03-26,Metal,0,1
fd586cb7-092d-4219-b4fa-59cfa1a2e83d,Spain,2017-03-08,Metal,0,0
d7cc7147-9acb-410d-a3f8-4ae7f43b78bc,Italy,2017-03-02,Metal,1,0
39ed2b87-33df-4303-a862-e6386535d635,Italy,2017-03-06,Standard,0,0
fb6da01b-f942-4737-9cbb-b91a7760c3f5,Italy,2017-03-21,Metal,0,0
c9c84d74-5653-4163-8aa2-2bd9b0da4c2b,Italy,2017-03-14,Metal,0,1
5d0d8f36-6972-4f71-872a-d7b0265f939c,Italy,2017-03-30,Metal,0,0
3def1a52-f2df-4b4f-aa90-72e2aa8208c8,Spain,2017-03-29,Metal,0,0
fa55f579-3f64-4131-8e70-ae8182595e69,Spain,2017-03-24,Metal,0,0
a8a45c76-00ac-4f00-afc1-5c40efa89947,Spain,2017-03-14,Standard,0,0
0a3a4196-3f70-40ef-87db-696f3abf3f25,Italy,2017-03-07,Metal,0,0
49cbc273-c605-4f6a-b3a8-1f37bb6d4a83,Italy,2017-03-09,Metal,0,0
550ceb42-4ebc-461d-b74c-c06ab572e01d,Italy,2017-03-09,Standard,0,0
33634bd1-bb96-40cc-9a37-ba3cda7ec7ab,Italy,2017-03-14,Metal,0,0
219bf31b-3e86-4559-8c8e-766f67b4b15c,Spain,2017-03-01,Standard,0,0
f19ec8e7-6365-452a-9c47-4cbc56f004f3,Italy,2017-03-16,Standard,0,1
606f4f4e-2052-45ef-9b71-aa4a853120bb,Spain,2017-03-01,Standard,0,0
5ba659cc-c0b3-4f59-a300-2cbb0e4f7070,Spain,2017-03-11,Standard,0,0
751c92d4-0bee-481f-b03b-0e20fbf8006e,Italy,2017-03-27,Metal,0,0
30fcb347-d212-460e-ac67-f325d77789b2,Spain,2017-03-14,Metal,0,0
fdcd02df-0e57-467d-ab79-462d0f7a55ad,Italy,2017-03-12,Standard,0,1
9304902b-ae04-4c22-9737-3762cc704113,Italy,2017-03-22,Metal,0,0
617225f2-f562-4a4e-8038-1b169e9556b0,Italy,2017-03-06,Standard,0,0
fd599918-6866-46d4-9821-00af3dda4cd8,Italy,2017-03-30,Metal,0,0
0e16d019-5927-4414-9903-7e9baa7e8652,Italy,2017-03-06,Metal,0,1
9c2993af-a8fb-48f7-b3e6-47ba19008fcd,Spain,2017-03-20,Metal,0,0
8a359eae-6843-43de-9881-4c4b00c7e501,Spain,2017-03-18,Standard,0,0
01306006-4678-4160-b5b3-8a56be884519,Spain,2017-03-13,Metal,0,0
213ce7fe-8f1a-4d0b-9bea-1b5c7424560e,Italy,2017-03-04,Metal,0,0
ea394b3f-0b0b-4aba-86ab-d94c91e0710a,Italy,2017-03-29,Metal,0,0
6c9f28af-87b1-45a2-9fd6-b988024cc130,Spain,2017-03-11,Standard,0,0
8c00d66c-0c19-49af-aa77-f869568dd54a,Spain,2017-03-05,Metal,0,0
0861a062-81f6-4e1f-8eec-a0ebe3eaad35,Spain,2017-03-16,Metal,0,0
8180d8a1-0f50-46b5-a5bd-162f426c8b11,Spain,2017-03-05,Standard,0,0
974be3a1-7839-4de3-a2c7-a40fa31c6fcb,Spain,2017-03-15,Metal,0,0
b182ea66-7aab-44aa-9031-ae4235c13489,Italy,2017-03-15,Metal,0,0
88a32471-4b1d-4b33-98fd-81aa90b5e7f0,Italy,2017-03-14,Standard,0,1
487433e9-9567-4c10-9685-2e91ec93bfd7,Spain,2017-03-02,Standard,0,0
ee0354bb-baff-42ff-801a-d4ee5b30737a,Italy,2017-03-08,Metal,0,1
20c07f95-13f3-4851-aa12-812ccb29688b,Spain,2017-03-29,Standard,0,0
9f535688-2c61-43c9-9902-1c0c15861b32,Spain,2017-03-17,Metal,1,0
6aba88b4-0d09-424f-b94d-ca70a97cfa53,Spain,2017-03-01,Metal,0,0
00475191-4086-4a6f-998c-cb23bae44cde,Spain,2017-03-13,Standard,0,0
801a22b1-53cb-490e-9426-24c946c8276d,Spain,2017-03-24,Standard,0,0
8c968ce1-5770-4bcb-8c73-0d76ba14112d,Spain,2017-03-31,Standard,0,0
166e0090-db35-4e88-9903-8ee81ec93841,Spain,2017-03-20,Standard,0,0
46dd6342-f9bc-439e-8049-2ef63497cea2,Spain,2017-03-15,Standard,0,0
2172562b-4eed-4213-80af-a662b2c8da89,Italy,2017-03-07,Metal,0,0
3e99cb2a-25c3-42c9-9f1d-9551a0073161,Italy,2017-03-26,Standard,0,0
1ed886cd-c156-4029-bde0-30082079b040,Spain,2017-03-22,Metal,0,0
772fdb03-7891-485c-ba94-90551d90a895,Spain,2017-03-03,Standard,0,0
f64679a5-d8a1-4c26-b5c4-82eaaeef7bea,Spain,2017-03-03,Standard,0,0
8dc0fc81-3797-4716-8cab-385a21f7a72c,Spain,2017-03-07,Standard,0,0
decb93f0-a008-46ee-83ee-bc2a236826ec,Spain,2017-03-10,Standard,0,0
5ef42623-2682-48cc-be5a-fe53cff46b4b,Spain,2017-03-27,Metal,1,0
90fc3c91-9fe0-4aa0-8d75-d05cc20026bc,Spain,2017-03-15,Standard,0,0
037807ce-d6e8-4e55-9361-54f7be386e83,Spain,2017-03-24,Standard,0,1
ad4a0500-a438-4723-9838-5fe91cecd308,Italy,2017-03-14,Metal,0,0
c205a8bd-12b1-4336-839b-bcfda2ff4f48,Italy,2017-03-19,Metal,0,0
5dd21067-bebd-4806-be1e-a5ef78018ee2,Spain,2017-03-21,Standard,0,0
acb75962-3c1f-4d39-8e86-31bc8b114087,Italy,2017-03-16,Metal,0,0
22fa1b32-e3ee-4e85-b64c-52000e363b6f,Italy,2017-03-13,Standard,0,0
eb02600c-b9e2-4805-8db7-f11b8dff2ce5,Italy,2017-03-23,Metal,1,0
ca2d2051-1ac6-46b1-b742-3a6a5ade0352,Spain,2017-03-28,Standard,0,0
774b05b0-c019-4a6c-b8a6-07d6e191ac6b,Italy,2017-03-26,Standard,0,0
a7423d50-9a21-4d30-840b-2e2d76c53ddd,Spain,2017-03-08,Standard,0,0
349374ec-6b3f-4d79-a338-62448be9320f,Italy,2017-03-30,Metal,0,0
ed9d748d-a794-41da-82b7-f48890416db7,Italy,2017-03-16,Metal,0,0
f643a72a-435e-44eb-aae0-7dfbbfddee00,Italy,2017-03-08,Standard,0,0
5666a3f3-a3f3-4a0a-bdec-64021fdd6176,Spain,2017-03-07,Standard,0,1
0b035794-5d7b-4a3d-b882-24e7c164f6f4,Italy,2017-03-22,Metal,0,0
a80709be-29be-46c4-b2fa-fb6c0967fb83,Italy,2017-03-14,Metal,0,0
7c1563fe-fd1c-4b4c-be15-60412d2a8947,Italy,2017-03-21,Standard,0,0
50d90d71-ac75-4e59-a187-e41954d1b55a,Spain,2017-03-03,Standard,0,0
54e10f02-13d0-4d62-9199-25d51ed031ff,Italy,2017-03-18,Metal,0,0
76d224e4-aca0-461f-9020-fd9e9cbaa5a4,Spain,2017-03-06,Standard,0,1
84f59b33-b582-4a23-81c3-0146baedce9d,Spain,2017-03-25,Standard,0,0
47dbc62f-8232-4375-bbba-6f7f98fb690d,Spain,2017-03-21,Standard,1,0
7d7141e7-0a74-40c7-9bfd-06cd50975141,Spain,2017-03-19,Metal,1,0
4562ef1a-c6bf-4464-8009-a268dc3ffa83,Spain,2017-03-17,Metal,0,0
a9ebd07e-45b6-4b53-b9b1-7d53ce5b4dd2,Spain,2017-03-25,Metal,0,0
adfd718f-9558-4e00-bb83-5ef0667b9b0f,Spain,2017-03-24,Standard,0,1
26c3ce65-99de-4eeb-9f90-94559a197963,Spain,2017-03-12,Metal,0,0
e43249fb-d0c6-4da8-8d0e-ed8967363d4c,Italy,2017-03-08,Metal,0,0
616b93e4-ba30-4e67-aae9-4bc12a839e5e,Spain,2017-03-01,Metal,0,0
477de8cc-43ba-4622-91df-109e8fad5ecf,Italy,2017-03-28,Standard,0,0
f87cc2e7-bf23-47f2-8140-f6f4d13c6c9b,Italy,2017-03-29,Standard,0,0
a968f5e4-ff17-40f2-b96b-2246ea8b0a7e,Spain,2017-03-21,Metal,0,0
03af8b82-dd46-4345-9e24-35fd6ce97ac2,Italy,2017-03-08,Metal,0,0
3cb3cfc9-d1a2-4a9e-9be7-9932a7a89371,Italy,2017-03-03,Metal,0,0
4b18e696-f80b-4b1b-ac94-d0ee5ce287c7,Spain,2017-03-01,Standard,0,0
cf5b49e1-fce3-4308-910d-d4fa75b5ca38,Italy,2017-03-07,Metal,0,0
ca81ed65-976c-436a-8dff-231edbb7dea0,Italy,2017-03-16,Metal,0,0
984608f0-ae24-4bab-a5a2-7421d3cbe2b3,Italy,2017-03-04,Standard,0,1
e36965fe-4443-4e50-bc6a-3b909c8d4e5f,Spain,2017-03-29,Standard,0,0
e1b794d6-c6a6-4898-8b0f-2f8d165881f4,Italy,2017-03-23,Metal,0,0
07210b50-3a7a-4f81-8605-e5b88ccae8ea,Italy,2017-03-31,Standard,0,0
0530f33b-195c-4c23-8646-059683293b3c,Spain,2017-03-10,Standard,0,0
fd0816a3-528e-467b-b45f-ce2d0d3ea5f2,Italy,2017-03-22,Standard,0,0
32068ae7-85bd-4ef8-aa36-d0559409422c,Italy,2017-03-09,Metal,0,0
9222936c-7e9b-479f-905a-7f4fc39c3330,Italy,2017-03-04,Standard,0,0
8b0bbcfd-3543-4260-9154-9269d3ef8990,Italy,2017-03-29,Metal,0,1
1cfea3c3-0328-497d-b138-c5a0176d5026,Italy,2017-03-21,Metal,0,0
d4478ead-7506-4fde-890b-5c7afe9f87e2,Italy,2017-03-01,Standard,0,0
a5e2b97d-1900-427e-9878-50f99f185878,Spain,2017-03-21,Standard,0,0
9b7a6c91-d547-4641-855e-0d40c2580118,Italy,2017-03-31,Standard,0,0
a6c83bbd-82fd-4c32-9557-07775d210308,Spain,2017-03-05,Metal,0,1
32ae342d-a268-43c3-b71c-4c7f7f2286a8,Italy,2017-03-13,Standard,0,0
4ea30a60-2d38-43cb-9fda-f3f4756eb956,Spain,2017-03-26,Metal,0,0
0bbee62a-d2c9-4e48-bd7f-6e4322344e0c,Italy,2017-03-04,Standard,0,1
90cf8176-2118-44ab-ab93-cc6134394951,Spain,2017-03-16,Metal,0,0
9b14900a-86d1-4876-abfe-f5c4ba2ef5f1,Spain,2017-03-11,Standard,0,0
ffa697d6-b4d3-438f-a262-da4ee2eeb3de,Italy,2017-03-04,Standard,0,1
091391dd-48b2-4e46-bfcc-3dd91c3b4c16,Italy,2017-03-02,Standard,0,1
f215ff99-25f4-4e95-b7fa-7aa34caa4ac4,Italy,2017-03-13,Metal,0,0
eff015ea-2c61-447b-b586-6a431a07f8a9,Italy,2017-03-03,Metal,0,0
0b8d658d-6dd5-47fe-a911-05112d5fe438,Italy,2017-03-09,Metal,0,0
2d40b11e-f597-428b-82a2-6e680ce1e409,Spain,2017-03-02,Standard,0,0
e8293bf5-1bf7-4287-a6d5-ffb42f39f6e1,Italy,2017-03-19,Metal,0,0
a1e21d4a-87d9-4c03-968e-9934c5aa7dd6,Spain,2017-03-09,Metal,0,0
7548156d-9e0d-47e3-b13f-1ecdaecbb1d3,Italy,2017-03-15,Standard,0,0
e29b39db-9fe9-4a0e-a4c5-5228b59b32c1,Spain,2017-03-06,Metal,0,0
96f2bfae-63bb-4cd0-9290-f326f6614561,Italy,2017-03-03,Metal,0,0
e84e5777-22b4-42a0-bd2f-5cb5c606fa7d,Spain,2017-03-29,Metal,0,0
c672262c-2bb2-4228-a35e-b21db55710c3,Spain,2017-03-17,Metal,0,0
fcb8ade1-25eb-49a9-9dcb-7e0e9d7f4b25,Spain,2017-03-15,Metal,0,0
1eb7e9f2-6a66-4e8e-ba74-59f4ba156008,Spain,2017-03-14,Standard,0,0
0a4ffb11-b8d0-484f-be9c-9d7c818a3b5f,Italy,2017-03-25,Metal,0,1
f1b0f9c7-3ebf-49e9-bf81-7e70c0669094,Italy,2017-03-02,Metal,0,0
ac7f836e-91e2-497c-80f5-2f007c3ac336,Spain,2017-03-01,Standard,0,0
62d82614-4bd1-4199-91da-4cb9bf13b2e0,Spain,2017-03-21,Metal,0,0
cf811b73-45ce-41e6-878c-b7140ae5cdb8,Italy,2017-03-15,Standard,0,1
2dc47d7a-6259-45f9-9115-449d038b2717,Italy,2017-03-31,Standard,0,0
8572940f-9f18-4697-bde5-bfc448d9cc0a,Spain,2017-03-08,Standard,0,0
7f27f9a6-fc9f-4586-a770-32484b141acf,Italy,2017-03-11,Metal,0,0
87ea032a-d944-45ee-87fe-97a5f37b9298,Spain,2017-03-03,Standard,0,1
d882e19f-1abb-4142-9fc9-67263b553009,Spain,2017-03-13,Metal,0,0
c9327387-3a31-460d-a2a2-5feebe78e534,Italy,2017-03-12,Metal,0,0
0ea7193d-ffec-45c2-a837-bec3056a406b,Spain,2017-03-11,Metal,0,0
26827e99-5617-4b22-a5a9-9ffe6534c4c1,Spain,2017-03-30,Metal,0,0
c478a33c-e1a3-42d0-a514-9e4bc06ca9ce,Spain,2017-03-12,Metal,0,0
4458cc16-af54-48fa-9562-728c39160eb5,Spain,2017-03-20,Metal,0,0
402dc5ee-8499-4bb6-b250-2d6b1cc86d76,Italy,2017-03-16,Metal,0,1
a387e08a-ee05-4c3b-9103-5d4c15d85dd7,Italy,2017-03-01,Metal,0,0
77b36516-9925-4c08-b062-2dbee11636f1,Spain,2017-03-09,Metal,0,0
31127b88-6eb7-46a6-a17d-c472263a5b6b,Spain,2017-03-05,Metal,1,0
4c7e23ad-b20a-4c0f-a0a8-c79823e8346a,Spain,2017-03-07,Metal,0,0
40a49f5d-40d0-4c89-9e45-234983958b1b,Italy,2017-03-08,Standard,0,0
0c074da3-1958-4bea-897b-448eb215ae00,Italy,2017-03-28,Metal,0,0
eddcb986-a12d-4255-876a-0472d9d4023a,Spain,2017-03-02,Standard,0,0
08530fa9-fdcd-45e5-b80d-7588e0e2c445,Italy,2017-03-15,Standard,0,0
4b991225-7858-4347-9a63-0ffb9cbac4fc,Spain,2017-03-02,Metal,0,1
b05fd0f4-0d9c-48d5-94bb-b8ffb79c3dbd,Italy,2017-03-02,Metal,0,0
d935a75f-5446-42c4-83f9-010502a024a0,Italy,2017-03-26,Standard,0,1
30a893b4-d6d0-43e1-be99-d77e2e5c9a05,Spain,2017-03-09,Metal,0,0
d422463f-29ee-4a2b-ae07-a2cbe6b5e2fe,Italy,2017-03-18,Standard,0,0
4b322710-b434-4eac-bd85-239bb3143121,Italy,2017-03-28,Standard,0,0
414604de-4b1e-4e4a-b3db-ad1e994a5d3c,Italy,2017-03-06,Standard,0,0
a00f3088-3983-4e55-8615-4a2ecb3e9594,Italy,2017-03-01,Standard,0,0
20e3b676-9632-4529-9f4b-ee13bf0bdd53,Spain,2017-03-15,Metal,0,0
fceafefc-838c-4d28-92be-5f39e779aca8,Italy,2017-03-11,Metal,0,0
f2081f48-5efd-4d58-b5be-b6cdd016af5f,Italy,2017-03-25,Metal,0,0
ab52a2c6-5b41-489c-a01d-4ba3d1b11417,Spain,2017-03-14,Metal,1,0
84db0e83-138e-4d87-8a7a-4bd417cdf0b0,Spain,2017-03-19,Standard,0,0
e2a683f9-cd5c-4082-8dc7-8cb79bdcacc2,Spain,2017-03-21,Metal,0,0
10766aa0-6cdf-4577-ae11-b6b6836f216c,Italy,2017-03-28,Metal,0,0
b61d6a9f-80e8-45f5-9ae3-f55c4540c75b,Spain,2017-03-04,Metal,0,1
66d31586-976b-41e0-b149-7a1c784f5652,Spain,2017-03-10,Standard,0,0
7e0a1f31-f63e-465c-9be4-9b458ba8e56c,Italy,2017-03-22,Metal,0,0
24c6ec8e-b9ac-485f-b987-5aa1c49260bb,Italy,2017-03-18,Standard,0,0
73a8bb2e-7337-4c85-8237-e73dd5cdf903,Italy,2017-03-26,Standard,0,0
d515c879-7765-4b07-b3ab-5063837a36e3,Spain,2017-03-06,Metal,0,0
b366b485-01c8-4e97-a357-b98b1e0de3ea,Spain,2017-03-17,Standard,0,0
2de3c3af-68a4-4829-b8ff-650e12e9c3e9,Italy,2017-03-25,Standard,0,0
35526724-a7c6-4ead-821c-ad01323d75cf,Italy,2017-03-23,Metal,0,0
009c0e3b-89a8-44a9-895e-794c69037d83,Italy,2017-03-11,Metal,0,0
2ad864cc-3b54-404b-84de-d749e9b979f9,Italy,2017-03-08,Standard,0,0
a9f7c0cb-6116-4414-beb0-64b0e048a446,Spain,2017-03-27,Metal,0,1
ae78340c-e2e6-4bb0-95c3-43de76828100,Italy,2017-03-19,Standard,0,0
cafda395-9da5-41fc-99d5-23e80ab8a7bc,Spain,2017-03-13,Standard,0,0
49e35150-0487-4108-8396-d7368e3026e3,Spain,2017-03-31,Metal,0,0
9e287730-df39-4f83-a971-853d64bab751,Spain,2017-03-22,Standard,0,0
a222949b-91d9-4464-bb9a-82d8c7567bb0,Italy,2017-03-13,Standard,0,1
c8e64313-dbaf-4398-be05-2e3323afabb7,Spain,2017-03-16,Standard,0,0
025e92d2-e875-4ac0-9065-fcddd1e4aef0,Spain,2017-03-10,Standard,0,0
ddea19e4-cdaf-4f63-9790-abc741eb6fed,Spain,2017-03-04,Metal,0,0
a4cec923-c493-4a22-90dd-9c00ee4770f9,Italy,2017-03-26,Metal,0,0
46572b56-7283-4751-a464-7261cb4fbd1e,Spain,2017-03-09,Standard,0,0
ad6e9d79-25d9-4a49-a13f-967c087cd43a,Spain,2017-03-24,Metal,0,0
96ebcc21-48da-437b-8e81-ace1e803f300,Spain,2017-03-04,Metal,0,0
ef7a9d11-3760-4925-bfa8-15e074235eec,Spain,2017-03-22,Standard,0,1
273220d2-fc19-4e63-98aa-ee614de45ad3,Italy,2017-03-31,Standard,0,1
82ae7f2f-0dac-4e53-89b8-dab0cc649ceb,Spain,2017-03-09,Standard,0,0
5be7a437-47ba-40f9-96a1-f40f2c3a461b,Spain,2017-03-23,Metal,0,0
697f43c9-e3a7-47f1-95f5-6d1959a9bc21,Italy,2017-03-20,Metal,0,0
67759ea2-c0d2-488a-b3df-4f9e583e213a,Spain,2017-03-06,Standard,0,0
6b98b0c9-98af-4c70-8ba7-444c273975ee,Italy,2017-03-28,Metal,0,0
bfa941dc-6d90-4529-a553-b14c58486cd5,Italy,2017-03-17,Standard,0,0
97dbb392-fdb4-4204-a7b9-a2f133064a5d,Spain,2017-03-17,Metal,0,0
b46f9eaa-35a5-4728-bd92-bff61bf4e122,Italy,2017-03-19,Standard,0,0
a06b0db4-96b0-49f2-918b-f9a119d52342,Spain,2017-03-17,Standard,0,1
fa9b5062-f027-4a57-95aa-3be9ad7b82f7,Italy,2017-03-23,Standard,0,0
74f7ba59-76f0-439b-8e4a-d2aa5920267b,Italy,2017-03-27,Standard,1,0
f0a118e5-f6be-4107-9cf2-4d2aa67f5b2a,Spain,2017-03-21,Standard,0,0
61fa0ef7-7f98-4ff8-aff2-8612373f3db0,Spain,2017-03-04,Metal,0,0
adde277b-5cb1-49fc-9fa0-3310beba4b94,Spain,2017-03-04,Standard,0,0
9c635575-6787-4d78-b0b3-f42d32f0c63a,Spain,2017-03-10,Standard,0,0
e6ca3818-03cf-48d9-b0e7-e70930a583d3,Italy,2017-03-06,Standard,0,0
2dbcc983-d0b5-4619-8fb8-2b7d517ffbfd,Italy,2017-03-06,Standard,0,0
29483a6d-af4c-4d22-a84e-79f0a1a6a9f6,Italy,2017-03-30,Standard,0,0
2af2bd5e-56b4-4bbe-93ef-cac1ed4e817c,Spain,2017-03-09,Metal,0,0
8379ce35-732a-4c8d-b14b-e7457dc5a957,Spain,2017-03-22,Standard,0,0
2a6b847d-0f8b-4423-8a3f-9500b959de3e,Spain,2017-03-25,Metal,0,0
dd0015f5-66d4-4cf6-a17c-419323e4b241,Italy,2017-03-26,Standard,0,1
0cd0cda3-30cb-440b-880f-d29686e561b7,Spain,2017-03-25,Standard,0,0
8326f937-fa33-439e-98d7-ac110e1fcbd7,Italy,2017-03-04,Standard,1,0
cb10278b-5851-4792-a812-588676ee53a0,Spain,2017-03-16,Metal,0,0
5af2946e-b6a6-4260-8125-8e75e75c0053,Spain,2017-03-13,Metal,0,0
9532b6e1-4246-4c85-973c-be4ebaaacc6e,Italy,2017-03-27,Standard,1,0
bb6661ae-45d0-4a7c-88d5-f68a52e85203,Spain,2017-03-27,Metal,0,0
edcb065f-44ee-4e2a-9051-420fc3adb3f0,Spain,2017-03-11,Metal,0,0
616df47b-5806-48c0-bbc0-badcd2504c71,Italy,2017-03-01,Standard,0,0
cb299710-a4fc-4170-8bc9-93176e426ea2,Spain,2017-03-29,Metal,0,0
0392fa42-3634-437c-88b9-f55d970236e7,Italy,2017-03-01,Standard,0,1
f50baefe-8102-41cd-9766-2c987d129066,Italy,2017-03-17,Metal,0,0
da178787-9c9c-4d39-a27a-97bae59f87dd,Italy,2017-03-14,Metal,0,0
7cf25791-a3c9-46c0-96dd-c691ea20e38b,Spain,2017-03-07,Metal,0,0
78dadbec-8711-4cfd-950d-5b2847e514d8,Spain,2017-03-18,Standard,0,0
6a87ff54-dba3-4c56-b45c-814bd7b59d47,Spain,2017-03-08,Metal,0,0
538d95d9-991d-4b18-a103-38efcc59228e,Italy,2017-03-21,Metal,0,0
b03d41c1-37d1-4308-8698-df0299dbf261,Italy,2017-03-19,Metal,0,0
9636e3ff-081c-4b06-9831-5cd657abcf98,Italy,2017-03-05,Standard,0,0
630f6abf-aae0-404a-89d8-c87c3c7498e9,Spain,2017-03-14,Metal,0,0
18a7b7dd-c4cc-422d-8c4a-9e250d4c534f,Spain,2017-03-04,Standard,0,0
871753c0-c14c-4e2b-a5c3-e8fe8a6fe0d8,Spain,2017-03-09,Metal,0,0
d2ae73b2-7f69-4d28-82ec-b42bde1cbfac,Italy,2017-03-17,Metal,0,1
84b7c95f-036e-49dc-bf41-c1d521daeb3c,Spain,2017-03-25,Standard,0,0
1c2654d7-e321-42a2-ae28-456147db622c,Spain,2017-03-04,Metal,0,1
7e8726b2-b5ab-4466-9da7-d997db6da5ab,Spain,2017-03-19,Metal,0,0
406fa90c-6a9c-449b-8ee4-ca5567160493,Italy,2017-03-02,Metal,0,0
a5f9b8c1-f7c2-45d7-8ada-a41e3006de80,Italy,2017-03-13,Metal,0,0
d7f49328-5f22-4be2-b87b-d531ed0466a0,Italy,2017-03-14,Standard,0,0
716dfd0a-91a7-4416-a51a-fe3dc863bdea,Italy,2017-03-02,Metal,0,0
fdee2dd6-6d2c-467c-8c0e-dcef60a8d29f,Spain,2017-03-23,Standard,0,1
8870b152-cc3c-41cc-a154-b2bce37ff82b,Spain,2017-03-21,Standard,1,0
7b3346a3-e478-42fb-8084-46932d2477f0,Spain,2017-03-04,Standard,0,0
7840f295-67b7-428c-8781-d2adfd0cdb8f,Spain,2017-03-26,Standard,0,0
a403bea8-906d-4028-8ba9-f0441379df81,Spain,2017-03-21,Metal,0,0
bac6f8f6-5e92-48c5-b263-70634c66f52c,Spain,2017-03-12,Metal,0,0
8dbd729b-38cc-4493-a887-485f05abc349,Italy,2017-03-29,Standard,1,0
6413ddf8-9e9e-4843-9ddb-e707578318f7,Spain,2017-03-21,Standard,0,0
4c1e7a94-02dc-4bdf-861e-9cef3d01fca7,Spain,2017-03-28,Standard,0,1
35edf085-acd2-403d-b813-7215bc3d420e,Spain,2017-03-09,Standard,0,0
2c34a3cb-6542-4bfc-a6fd-79adfebe6d8b,Spain,2017-03-24,Metal,0,1
1e0f1565-bcdc-41f6-81ee-a11052160fcd,Spain,2017-03-15,Standard,0,0
b36558be-3983-4635-9264-be91d3203090,Spain,2017-03-10,Standard,0,0
f3d64e5c-0501-4c97-b710-abdc83b0a819,Spain,2017-03-01,Metal,0,0
d2b8e054-e7ec-40a2-8c25-ca242c1a5ce1,Italy,2017-03-02,Standard,0,1
061ff41f-d8c2-483f-8731-2604e6bb8a00,Italy,2017-03-28,Standard,1,0
eebd7f82-80f3-4c0e-b04b-7dcd8474360a,Italy,2017-03-12,Standard,0,0
cd3e836c-43ee-44c0-a103-1979f7d87d4b,Italy,2017-03-01,Standard,0,0
0dad48c4-8c8f-4a85-ad37-c72c19f5f7d0,Italy,2017-03-27,Standard,1,0
6d740823-ba7a-4b18-9e60-a81088554069,Spain,2017-03-26,Standard,0,0
bb96b074-6bda-4053-a73a-2c5e2cfc6473,Italy,2017-03-07,Standard,0,0
32c5efdc-430a-4fb5-b03c-81ec663124e8,Italy,2017-03-01,Metal,0,0
dfb2d60e-30bd-41a6-b8ae-de183cc4a21a,Spain,2017-03-10,Metal,0,0
adb72383-e8ac-4839-920c-157079f9d906,Spain,2017-03-25,Metal,0,0
19d4ef43-45e4-4938-b655-c047715c8eee,Italy,2017-03-04,Metal,0,0
044a3d70-57b5-47a3-b470-bdc07832a319,Italy,2017-03-20,Standard,0,0
b3e95596-e309-4c8b-8fce-20d2d668ca29,Spain,2017-03-26,Standard,0,0
ba1a8328-2dc6-42b6-afc0-56885d5a5cbc,Spain,2017-03-04,Standard,0,0
1e8872b1-ac51-4fe1-8d7d-cee119ad8c5e,Spain,2017-03-11,Standard,0,1
470a1857-6b69-405a-bf45-5a661225e833,Italy,2017-03-27,Metal,0,0
81a82c18-0128-4bad-b40b-e7b8964e4ef0,Spain,2017-03-21,Standard,0,0
d0dd4389-9b0b-4de1-9e14-480ae1c03d9e,Spain,2017-03-25,Standard,0,1
8664583a-1b19-4562-8a9a-480fd4b7471f,Spain,2017-03-14,Standard,0,1
49e9a974-dc9f-4e0b-8e15-b847b6df955c,Italy,2017-03-06,Metal,0,0
318c1d28-b9c2-4183-a99f-6a6921cf6286,Italy,2017-03-19,Metal,0,0
f347e0f8-97ca-40fe-afde-71c5f2abb001,Spain,2017-03-13,Metal,0,0
